Title,Address,Type,Area,Price
 Booking ngay biệt thự đảo kim cương Sunneva Island số lượng hữu hạn tiềm năng sinh lời cực tốt,"Dự án Sunneva Island, Đường Minh Mạng, Phường Hòa Quý, Ngũ Hành Sơn, Đà Nẵng","Loại tin đăng: Bán nhà biệt thự, liền kề",200 m²,Thỏa thuận
" Bán nhanh căn hộ giá thấp nhất dự án chỉ 1,49 tỷ tầng chung view đẹp","Dự án Vinpearl Condotel Đà Nẵng, Đường Ngô Quyền, Phường  An Hải Bắc, Sơn Trà, Đà Nẵng",Loại tin đăng: Bán căn hộ chung cư,37 m²,1.49 tỷ
" Bán nhà mặt tiền Bùi Thị Xuân, Sơn Trà, Đà Nẵng","Đường Bùi Thị Xuân, Phường An Hải Tây, Sơn Trà, Đà Nẵng",Loại tin đăng: Bán nhà mặt phố,95 m²,13.5 tỷ
" 2 tỷ, đất nền Đà Nẵng, Dragon City Park, sổ đỏ lâu dài. Ký CĐT","Dự án Dragon City Park, Đường Nguyễn Tất Thành, Liên Chiểu, Đà Nẵng",Loại tin đăng: Bán đất nền dự án,90 m²,2 tỷ
" Chính chủ cần bán biệt thự Sun Premier Village, mặt biển đẹp, 600m2, 2 tầng 4 phòng ngủ, giá rẻ","Dự án Premier Village, Ngũ Hành Sơn, Đà Nẵng","Loại tin đăng: Bán nhà biệt thự, liền kề",600 m²,Thỏa thuận
 Tìm nhà đầu tư cho lô đất đẹp thuộc xã Hòa Bắc,"Đường ĐT 601, Xã Hòa Bắc, Hòa Vang, Đà Nẵng",Loại tin đăng: Bán đất,40000 m²,14 tỷ
" Còn duy nhất lô đất 2 mặt tiền, đường 17.5m - Ngũ Hành Sơn, Đà Nẵng. Đã có sổ","Dự án Đà Nẵng Pearl, Phố Trần Đại Nghĩa, Phường Hòa Hải, Ngũ Hành Sơn, Đà Nẵng",Loại tin đăng: Bán đất nền dự án,216 m²,9.266 tỷ
 Khu đô thị Nam Hòa Xuân - Đà Nẵng,"Dự án Han River Village (Nam Hòa Xuân), Phường Hòa Quý, Ngũ Hành Sơn, Đà Nẵng",Loại tin đăng: Bán đất nền dự án,100 m²,5.2 tỷ
" Bán nhà mặt phố đường Nguyễn Hàng Chi, Phường Hòa Hiệp Nam, Quận Liên Chiểu","Đường Nguyễn Hàng Chi, Phường Hòa Khánh Nam, Liên Chiểu, Đà Nẵng",Loại tin đăng: Bán nhà mặt phố,140 m²,5 tỷ
" Đà Nẵng Pearl, đường Vũ Văn Cẩn giá đầu tư","Dự án Đà Nẵng Pearl, Đường Vũ Văn Cẩn, Phường Hòa Hải, Ngũ Hành Sơn, Đà Nẵng",Loại tin đăng: Bán đất nền dự án,106 m²,3.85 tỷ
" Bán căn hộ cao cấp Hiyori tiêu chuẩn Nhật Bản, giá tốt nhất thị trường - Liên hệ Ms Nhi 0796265522","Dự án Hiyori Garden Tower, Phường An Hải Đông, Sơn Trà, Đà Nẵng",Loại tin đăng: Bán căn hộ chung cư,63 m²,3 tỷ
 Bán căn hộ F.Home tòa A (Zen Diamond Hotel),"Dự án F.Home, Phố Lý Thường Kiệt, Phường Thạch Thang, Hải Châu, Đà Nẵng",Loại tin đăng: Bán căn hộ chung cư,70 m²,2.3 tỷ
" Bán đất Thanh Lương 11, Hòa Xuân, Cẩm Lệ","Đường Thanh Lương 11, Phường Hòa Xuân, Cẩm Lệ, Đà Nẵng",Loại tin đăng: Bán đất,100 m²,3.6 tỷ
" Bán đất đường Phước Mỹ 1, Phường Phước Mỹ, Quận Sơn Trà","Đường Phước Mỹ 1, Phường Phước Mỹ, Sơn Trà, Đà Nẵng",Loại tin đăng: Bán đất,88 m²,7.5 tỷ
" Cần bán căn hộ cao cấp Hiyori tiêu chuẩn Nhật Bản, liên hệ Ms. Nhi 0796265522","Dự án Hiyori Garden Tower, Đường Võ Văn Kiệt, Phường An Hải Đông, Sơn Trà, Đà Nẵng",Loại tin đăng: Bán căn hộ chung cư,63 m²,3.3 tỷ
" Bán đất Trung Lương 15 đảo vip B1 - 15 diện tích 100m2 (5x20m), hướng Tây Bắc","Đường Trung Lương 15, Phường Hòa Xuân, Cẩm Lệ, Đà Nẵng",Loại tin đăng: Bán đất,100 m²,4.65 tỷ
 The Filmore Đà Nẵng - Sở hữu vị trí vàng mặt tiền sông Hàn với chính sách vượt trội,"Dự án The Filmore Da Nang, Đường Bạch Đằng, Phường Bình Thuận, Hải Châu, Đà Nẵng",Loại tin đăng: Bán căn hộ chung cư,50 m²,4.9 tỷ
 Bán căn hộ chung cư cao cấp bậc nhất Đà Nẵng - Azura,"Dự án Azura, Đường Trần Hưng Đạo, Phường  An Hải Bắc, Sơn Trà, Đà Nẵng",Loại tin đăng: Bán căn hộ chung cư,65 m²,3 tỷ
 Cần bán căn hộ chung cư Azura 2 phòng ngủ diện tích 109m2 giá cực tốt,"Dự án Azura, Đường Trần Hưng Đạo, Phường  An Hải Bắc, Sơn Trà, Đà Nẵng",Loại tin đăng: Bán căn hộ chung cư,109 m²,4.8 tỷ
" Cặp đất nền diện tích khủng đường Ngũ Hành Sơn, 2860m2","Đường Ngũ Hành Sơn, Phường Mỹ An, Ngũ Hành Sơn, Đà Nẵng",Loại tin đăng: Bán đất,2860 m²,144 tỷ
 Cần bán căn hộ chung cư Azura 2 phòng ngủ diện tích 109m2 giá cực tốt,"Dự án Azura, Đường Trần Hưng Đạo, Phường  An Hải Bắc, Sơn Trà, Đà Nẵng",Loại tin đăng: Bán căn hộ chung cư,109 m²,4.8 tỷ
" Cặp đất nền diện tích khủng đường Ngũ Hành Sơn, 2860m2","Đường Ngũ Hành Sơn, Phường Mỹ An, Ngũ Hành Sơn, Đà Nẵng",Loại tin đăng: Bán đất,2860 m²,144 tỷ
 Chủ định cư nước ngoài cần bán gấp căn hộ Hiyori chất lượng Nhật Bản - Liên hệ Ms. Nhi 0796265522,"Dự án Hiyori Garden Tower, Đường Võ Văn Kiệt, Phường An Hải Đông, Sơn Trà, Đà Nẵng",Loại tin đăng: Bán căn hộ chung cư,65 m²,3.4 tỷ
" Còn vài căn Hiyori giá tốt, full nội thất, đã có sổ hồng (căn thường, góc đều có hàng)","Dự án Hiyori Garden Tower, Đường Võ Văn Kiệt, Phường An Hải Đông, Sơn Trà, Đà Nẵng",Loại tin đăng: Bán căn hộ chung cư,63.3 m²,3.3 tỷ
 Yếu tố quan trọng nhất để làm nên một bức ảnh đẹp đó là phải có một cái nền đắt giá,"Phường Hòa Quý, Ngũ Hành Sơn, Đà Nẵng",Loại tin đăng: Bán đất,99 m²,3.6 tỷ
" Chính chủ bán lô Đường 10,5m, DT 108m2, B2-119. Giá 3,5 tỷ-ngay Trường Đại Học FPT Đà Nẵng","Dự án FPT City Đà Nẵng, Quận Ngũ Hành Sơn, Đà Nẵng",Loại tin đăng: Bán đất nền dự án,108 m²,3.5 tỷ
" Bán lô đất đường Nguyễn Quyền, gần cạnh bến xe Đà Nẵng","Đường Nguyễn Quyền, Phường Hòa An, Cẩm Lệ, Đà Nẵng",Loại tin đăng: Bán đất,90 m²,3.25 tỷ
 Góc 2 MT An Thượng 29 Giá Rẻ Nhất Thị Trường,"Đường An Thượng 29, Phường Mỹ An, Ngũ Hành Sơn, Đà Nẵng",Loại tin đăng: Bán đất,90.5 m²,9 tỷ
 Chính Chủ Bán gấp Lô đất Mặt Tiền Mỹ An 2 ngay Cầu Trần Thị Lý và Sông Hàn (5x18m),"Đường Mỹ An 2, Phường Mỹ An, Ngũ Hành Sơn, Đà Nẵng",Loại tin đăng: Bán đất,90 m²,5.65 tỷ
" Cần bán nhà mới 3 tầng đường Hoà Nam 5, gần ngay bến xe trung tâm Đà Nẵng","Đường Hòa Nam 5, Phường Hòa An, Cẩm Lệ, Đà Nẵng",Loại tin đăng: Bán nhà mặt phố,100 m²,5 tỷ
" Bán nhà 4 tầng đường 7,5m Hòa Mỹ 8, Hòa Minh, Liên Chiểu, Đà Nẵng","Đường Hoà Mỹ 8, Phường Hòa Minh, Liên Chiểu, Đà Nẵng",Loại tin đăng: Bán nhà mặt phố,60 m²,4.65 tỷ
" Bán đất Trần Minh Tông - Gần bãi Tắm Biển - Giá hữu nghị rẻ nhất thị trường 5,2 tỷ","Đường Trần Minh Tông, Phường Hòa Minh, Liên Chiểu, Đà Nẵng",Loại tin đăng: Bán đất,105 m²,5.2 tỷ
" Cần bán nhà kiểu biệt thự đường Nguyễn Công Hoan, Hòa An, Đà Nẵng, gần ngay bến xe","Đường Nguyễn Công Hoan, Phường Hòa An, Cẩm Lệ, Đà Nẵng",Loại tin đăng: Bán nhà mặt phố,245 m²,10 tỷ
" Bán nhà 3 tầng đường Hoàng Tích Trí, Hải Châu, Đà Nẵng, nhà mới keng","Phố Hoàng Tích Trí, Phường Thuận Phước, Hải Châu, Đà Nẵng",Loại tin đăng: Bán nhà mặt phố,56 m²,5.4 tỷ
" Bán đất đường Phước Tường 8, Phường Hoà Phát, Cẩm Lệ, Đà Nẵng","Đường Phước Tường 8, Phường Hòa Phát, Cẩm Lệ, Đà Nẵng",Loại tin đăng: Bán đất,75 m²,2.5 tỷ
" Bán 2 lô liền kề đường Trần Đức Thông - Sơn Trà - Đà Nẵng, cách biển 200m","Đường Trần Đức Thông, Phường Phước Mỹ, Sơn Trà, Đà Nẵng",Loại tin đăng: Bán đất,160 m²,13 tỷ
" Bán lô đất đường 10,5m Hoàng Tăng Bí, ngay bến xe Đà Nẵng","Đường Hoàng Tăng Bí, Phường Hòa An, Cẩm Lệ, Đà Nẵng",Loại tin đăng: Bán đất,110 m²,4.25 tỷ
" Bán lô đất đường 10,5m Hoàng Tăng Bí, gần ngay bến xe Đà Nẵng","Đường Hoàng Tăng Bí, Phường Hòa An, Cẩm Lệ, Đà Nẵng",Loại tin đăng: Bán đất,110 m²,4.25 tỷ
" Bán lô đất kiệt ô tô 4m đường Tôn Đản, Đà Nẵng, cách Tôn Đản 20m","Đường Tôn Đản, Phường Hòa Thọ Tây, Cẩm Lệ, Đà Nẵng",Loại tin đăng: Bán đất,92 m²,2.25 tỷ
" Bán đất đường Trần Minh Tông, Hòa Minh, Liên Chiểu, Đà Nẵng, 5,2 tỷ","Đường Trần Minh Tông, Phường Hòa Minh, Liên Chiểu, Đà Nẵng",Loại tin đăng: Bán đất,105 m²,5.2 tỷ
" Bán nhà 3 tầng đường Hoàng Tích Trí, Hải Châu, Đà Nẵng, nhà mới keng","Phố Hoàng Tích Trí, Phường Thuận Phước, Hải Châu, Đà Nẵng",Loại tin đăng: Bán nhà mặt phố,56 m²,5.4 tỷ
" Bán đất đường Phước Tường 8, Phường Hoà Phát, Cẩm Lệ, Đà Nẵng","Đường Phước Tường 8, Phường Hòa Phát, Cẩm Lệ, Đà Nẵng",Loại tin đăng: Bán đất,75 m²,2.5 tỷ
" Bán 2 lô liền kề đường Trần Đức Thông - Sơn Trà - Đà Nẵng, cách biển 200m","Đường Trần Đức Thông, Phường Phước Mỹ, Sơn Trà, Đà Nẵng",Loại tin đăng: Bán đất,160 m²,13 tỷ
" Bán lô đất đường 10,5m Hoàng Tăng Bí, ngay bến xe Đà Nẵng","Đường Hoàng Tăng Bí, Phường Hòa An, Cẩm Lệ, Đà Nẵng",Loại tin đăng: Bán đất,110 m²,4.25 tỷ
" Bán lô đất đường 10,5m Hoàng Tăng Bí, gần ngay bến xe Đà Nẵng","Đường Hoàng Tăng Bí, Phường Hòa An, Cẩm Lệ, Đà Nẵng",Loại tin đăng: Bán đất,110 m²,4.25 tỷ
" Bán lô đất kiệt ô tô 4m đường Tôn Đản, Đà Nẵng, cách Tôn Đản 20m","Đường Tôn Đản, Phường Hòa Thọ Tây, Cẩm Lệ, Đà Nẵng",Loại tin đăng: Bán đất,92 m²,2.25 tỷ
" Bán đất đường Trần Minh Tông, Hòa Minh, Liên Chiểu, Đà Nẵng, 5,2 tỷ","Đường Trần Minh Tông, Phường Hòa Minh, Liên Chiểu, Đà Nẵng",Loại tin đăng: Bán đất,105 m²,5.2 tỷ
" Bán nhà 5 tầng 15 phòng + tầng hầm, thang máy đường Lê Nổ - Hải Châu - Đà Nẵng","Đường Lê Nổ, Phường Hòa Cường Nam, Hải Châu, Đà Nẵng",Loại tin đăng: Bán nhà mặt phố,100 m²,15 tỷ
 Bán lô đất đường Hồ Trung Lượng - Hòa Xuân - Đà Nẵng,"Đường Hồ Trung Lượng, Phường Hòa Xuân, Cẩm Lệ, Đà Nẵng",Loại tin đăng: Bán đất,100 m²,4.7 tỷ
 Sun Olalani - Siêu phẩm mặt sông Hàn - Đối diện Novotel - lh 0388768585,"Dự án Sun Olalani , Sơn Trà, Đà Nẵng","Loại tin đăng: Bán nhà biệt thự, liền kề",200 m²,Thỏa thuận
" Bán lô góc 2 mặt tiền Phan Khoang với Nguyễn Công Triều gần Yên Thế Bắc Sơn, Đà Nẵng","Đường Phan Khoang, Phường Hòa An, Cẩm Lệ, Đà Nẵng",Loại tin đăng: Bán nhà mặt phố,152 m²,6.5 tỷ
" Bán nhà 3 tầng 2 mặt tiền đường 10,5m Lý Nhật Quang, Sơn Trà, Đà Nẵng","Đường Lý Nhật Quang, Phường Nại Hiên Đông , Sơn Trà, Đà Nẵng",Loại tin đăng: Bán nhà mặt phố,162 m²,13.5 tỷ
 MỞ BÁN QUỸ ĐẤT CUỐI CÙNG G.I.Á R.Ẻ TẠI TÂY BẮC ĐÀ NẴNG.,"Dự án Dragon City Park, Liên Chiểu, Đà Nẵng",Loại tin đăng: Bán đất nền dự án,100 m²,25 triệu/m²
" Bán nhà cấp 4 đường Ngô Thế Vinh, Hải Châu, Đà Nẵng","Đường Ngô Thế Vinh, Phường Hòa Thuận Tây, Hải Châu, Đà Nẵng",Loại tin đăng: Bán nhà mặt phố,110 m²,7 triệu/m²
 Bán toà căn hộ khách sạn ven biển Đà Nẵng với view biển và núi tuỵệt đẹp,"Phường Mân Thái, Sơn Trà, Đà Nẵng",Loại tin đăng: Bán nhà mặt phố,91 m²,14 tỷ
" Hàng Cực Hiếm! Mặt tiền Phạm Cự Lượng, An Hải Bắc, Sơn Trà. DT: 8,5x20m. 4 tầng (5PN). Chỉ 16,3 tỷ","Đường Phạm Cự Lượng, Phường  An Hải Bắc, Sơn Trà, Đà Nẵng",Loại tin đăng: Bán nhà mặt phố,170 m²,16.3 tỷ
" Bán đất chính chủ khu đô thị Nam Việt Á ven sông Hàn, Khuê Mỹ, Ngũ Hành Sơn","Dự án Nam Cầu Tuyên Sơn-Nam Việt Á, Ngũ Hành Sơn, Đà Nẵng",Loại tin đăng: Bán đất nền dự án,95 m²,4.3 tỷ
" Lô đất cực đẹp 6x20m, sát đường lớn tại Liên Chiểu, Đà Nẵng","Dự án Lakeside Palace, Phường Hòa Hiệp Nam, Liên Chiểu, Đà Nẵng",Loại tin đăng: Bán đất nền dự án,120 m²,3.05 tỷ
" Một căn duy nhất đường Hóa Sơn 10 hướng Đông - cạnh Lotte, cạnh công viên Châu Á. LH: 0911300052","Dự án Le Pavillon Luxury, Đường Thăng Long, Phường Hòa Cường Nam, Hải Châu, Đà Nẵng","Loại tin đăng: Bán nhà biệt thự, liền kề",120 m²,17 tỷ
" Vỡ nợ ngân hàng bán gấp 2 lô dường 7 và đường 5 150m2 hướng đông nam giá 15,7tr/m2 LH 0911300052","Dự án Dragon City Park, Đường Nguyễn Tất Thành, Phường Hòa Hiệp Nam, Liên Chiểu, Đà Nẵng",Loại tin đăng: Bán đất nền dự án,150 m²,Thỏa thuận
" Bán nhà 3 tầng 2 mặt tiền đường 10,5m Lý Nhật Quang, Sơn Trà, Đà Nẵng","Đường Lý Nhật Quang, Phường Nại Hiên Đông , Sơn Trà, Đà Nẵng",Loại tin đăng: Bán nhà mặt phố,162 m²,13.5 tỷ
 MỞ BÁN QUỸ ĐẤT CUỐI CÙNG G.I.Á R.Ẻ TẠI TÂY BẮC ĐÀ NẴNG.,"Dự án Dragon City Park, Liên Chiểu, Đà Nẵng",Loại tin đăng: Bán đất nền dự án,100 m²,25 triệu/m²
" Bán nhà cấp 4 đường Ngô Thế Vinh, Hải Châu, Đà Nẵng","Đường Ngô Thế Vinh, Phường Hòa Thuận Tây, Hải Châu, Đà Nẵng",Loại tin đăng: Bán nhà mặt phố,110 m²,7 triệu/m²
 Bán toà căn hộ khách sạn ven biển Đà Nẵng với view biển và núi tuỵệt đẹp,"Phường Mân Thái, Sơn Trà, Đà Nẵng",Loại tin đăng: Bán nhà mặt phố,91 m²,14 tỷ
" Hàng Cực Hiếm! Mặt tiền Phạm Cự Lượng, An Hải Bắc, Sơn Trà. DT: 8,5x20m. 4 tầng (5PN). Chỉ 16,3 tỷ","Đường Phạm Cự Lượng, Phường  An Hải Bắc, Sơn Trà, Đà Nẵng",Loại tin đăng: Bán nhà mặt phố,170 m²,16.3 tỷ
" Bán đất chính chủ khu đô thị Nam Việt Á ven sông Hàn, Khuê Mỹ, Ngũ Hành Sơn","Dự án Nam Cầu Tuyên Sơn-Nam Việt Á, Ngũ Hành Sơn, Đà Nẵng",Loại tin đăng: Bán đất nền dự án,95 m²,4.3 tỷ
" Lô đất cực đẹp 6x20m, sát đường lớn tại Liên Chiểu, Đà Nẵng","Dự án Lakeside Palace, Phường Hòa Hiệp Nam, Liên Chiểu, Đà Nẵng",Loại tin đăng: Bán đất nền dự án,120 m²,3.05 tỷ
" Một căn duy nhất đường Hóa Sơn 10 hướng Đông - cạnh Lotte, cạnh công viên Châu Á. LH: 0911300052","Dự án Le Pavillon Luxury, Đường Thăng Long, Phường Hòa Cường Nam, Hải Châu, Đà Nẵng","Loại tin đăng: Bán nhà biệt thự, liền kề",120 m²,17 tỷ
" Vỡ nợ ngân hàng bán gấp 2 lô dường 7 và đường 5 150m2 hướng đông nam giá 15,7tr/m2 LH 0911300052","Dự án Dragon City Park, Đường Nguyễn Tất Thành, Phường Hòa Hiệp Nam, Liên Chiểu, Đà Nẵng",Loại tin đăng: Bán đất nền dự án,150 m²,Thỏa thuận
" Cần tiền bán gấp 1 lô đường 7,5m và 150m2 đường 5,5m giá bán sập hầm 15,7 tr/m2 lh 0911300052","Dự án Dragon City Park, Đường Nguyễn Tất Thành, Phường Hòa Hiệp Nam, Liên Chiểu, Đà Nẵng.",Loại tin đăng: Bán đất nền dự án,150 m²,Thỏa thuận
" Bán căn kề ngã 4 đẹp nhất dự án - thích hợp kinh doanh, mở văn phòng, LH 0911300052","Dự án Lakeside Palace, Phường Hòa Hiệp Nam, Liên Chiểu, Đà Nẵng.",Loại tin đăng: Bán đất nền dự án,125 m²,Thỏa thuận
 Shophouse Infinity - 125m2 căn kề góc - đẹp nhất dự án giá đầu tư,"Dự án Lakeside Palace, Phường Hòa Hiệp Nam, Liên Chiểu, Đà Nẵng",Loại tin đăng: Bán đất nền dự án,125 m²,Thỏa thuận
" Bán đất đường Sử Hy Nhan, Phường Hòa Khánh Bắc, Quận Liên Chiểu","Đường Sử Hy Nhan, Phường Hòa Khánh Bắc, Liên Chiểu, Đà Nẵng",Loại tin đăng: Bán đất,140 m²,2.74 tỷ
 Sunneva Island - Tuyệt tác phồn hoa - Hào quang toả sáng - Biệt thự đảo kim cương Euro Village 3,"Dự án Sunneva Island, Đường Minh Mạng, Phường Hòa Quý, Ngũ Hành Sơn, Đà Nẵng","Loại tin đăng: Bán nhà biệt thự, liền kề",300 m²,Thỏa thuận
" Bán nhà mặt phố đường Văn Tiến Dũng, phường Hòa Xuân, Quận Cẩm Lệ","Đường Văn Tiến Dũng, Phường Hòa Xuân, Cẩm Lệ, Đà Nẵng",Loại tin đăng: Bán nhà mặt phố,100 m²,4.3 tỷ
 Đất Hoà Quý nóng lên từng ngày sinh lợi từng giờ,"Đường Mai Đăng Chơn, Phường Hòa Quý, Ngũ Hành Sơn, Đà Nẵng",Loại tin đăng: Bán đất,119.3 m²,4.2 tỷ
 Bán nhà 3 tầng đường Phạm Tu sát Dương Đình Nghệ - Hướng Tây - Giá 5 tỷ 6,"Đường Phạm Tu, Phường  An Hải Bắc, Sơn Trà, Đà Nẵng",Loại tin đăng: Bán nhà mặt phố,56 m²,5.6 tỷ
" Chỉ từ... Sở hữu ngay một lô đất đẹp mặt tiền khu dân cư Thị An, Hoà Quý, Ngũ Hành Sơn","Phường Hòa Quý, Ngũ Hành Sơn, Đà Nẵng",Loại tin đăng: Bán đất,123 m²,2.3 tỷ
" Đất biển giá rẻ sụp hầm, chỉ từ. Sở hữu ngay lô đất ở vị trí đắc địa","Đường Hoàng Thiều Hoa, Phường Hòa Hải, Ngũ Hành Sơn, Đà Nẵng",Loại tin đăng: Bán đất,100 m²,2.95 tỷ
 Lô đất đẹp ở vị trí đắc địa. Chỉ từ 1.86 tỷ sở hữu ngay lô đất 2 mặt tiền đẹp,"Phường Hòa Quý, Ngũ Hành Sơn, Đà Nẵng",Loại tin đăng: Bán đất,85 m²,1.86 tỷ
" Bán đất đường Sử Hy Nhan, Phường Hòa Khánh Bắc, Quận Liên Chiểu","Đường Sử Hy Nhan, Phường Hòa Khánh Bắc, Liên Chiểu, Đà Nẵng",Loại tin đăng: Bán đất,140 m²,2.74 tỷ
 Sunneva Island - Tuyệt tác phồn hoa - Hào quang toả sáng - Biệt thự đảo kim cương Euro Village 3,"Dự án Sunneva Island, Đường Minh Mạng, Phường Hòa Quý, Ngũ Hành Sơn, Đà Nẵng","Loại tin đăng: Bán nhà biệt thự, liền kề",300 m²,Thỏa thuận
" Bán nhà mặt phố đường Văn Tiến Dũng, phường Hòa Xuân, Quận Cẩm Lệ","Đường Văn Tiến Dũng, Phường Hòa Xuân, Cẩm Lệ, Đà Nẵng",Loại tin đăng: Bán nhà mặt phố,100 m²,4.3 tỷ
 Đất Hoà Quý nóng lên từng ngày sinh lợi từng giờ,"Đường Mai Đăng Chơn, Phường Hòa Quý, Ngũ Hành Sơn, Đà Nẵng",Loại tin đăng: Bán đất,119.3 m²,4.2 tỷ
